datetime,season,weather,temp,atemp,humidity,windspeed
2012-06-19 05:00:00,2,2,24.6,28.79,78,12.998
2012-06-19 06:00:00,2,2,24.6,28.79,78,7.0015
2012-06-19 07:00:00,2,2,24.6,28.79,78,8.9981
2012-06-19 08:00:00,2,2,24.6,28.79,78,11.0014
2012-06-19 09:00:00,2,1,26.24,30.305,73,6.0032
2012-06-19 10:00:00,2,1,26.24,30.305,73,6.0032
2012-06-19 11:00:00,2,1,27.06,31.06,69,8.9981
2012-06-19 12:00:00,2,1,28.7,32.575,65,6.0032
2012-06-19 13:00:00,2,1,30.34,34.09,58,8.9981
2012-06-19 14:00:00,2,1,31.16,35.605,58,7.0015
2012-06-19 15:00:00,2,1,31.98,37.12,59,11.0014
2012-06-19 16:00:00,2,1,32.8,37.88,55,15.0013
2012-06-19 17:00:00,2,1,32.8,37.88,55,12.998
2012-06-19 18:00:00,2,1,32.8,37.88,55,11.0014
2012-06-19 19:00:00,2,1,32.8,38.635,59,15.0013
2012-06-19 20:00:00,2,1,32.8,37.88,55,16.9979
2012-06-19 21:00:00,2,1,31.16,35.605,62,11.0014
2012-06-19 22:00:00,2,1,29.52,34.85,79,6.0032
2012-06-19 23:00:00,2,1,29.52,34.85,79,8.9981
2012-07-01 00:00:00,3,1,31.16,36.365,66,0.0
2012-07-01 01:00:00,3,1,30.34,34.85,70,8.9981
2012-07-01 02:00:00,3,1,29.52,34.85,74,6.0032
2012-07-01 03:00:00,3,1,29.52,35.605,84,8.9981
2012-07-01 04:00:00,3,1,28.7,33.335,79,12.998
2012-07-01 05:00:00,3,1,27.88,31.82,79,7.0015
2012-07-01 06:00:00,3,1,28.7,33.335,79,6.0032
2012-07-01 07:00:00,3,1,30.34,34.85,70,0.0
2012-07-01 08:00:00,3,1,31.98,37.12,62,7.0015
2012-07-01 09:00:00,3,1,33.62,39.395,56,0.0
2012-07-01 10:00:00,3,1,35.26,39.395,44,19.9995
2012-07-01 11:00:00,3,1,36.08,40.15,39,15.0013
2012-07-01 12:00:00,3,1,36.9,40.91,37,15.0013
2012-07-01 13:00:00,3,1,37.72,41.665,33,16.9979
2012-07-01 14:00:00,3,1,37.72,41.665,33,16.9979
2012-07-01 15:00:00,3,1,36.9,40.91,37,19.0012
2012-07-01 16:00:00,3,1,37.72,41.665,33,19.9995
2012-07-01 17:00:00,3,1,37.72,40.15,26,19.9995
2012-07-01 18:00:00,3,1,36.08,38.635,32,23.9994
2012-07-01 19:00:00,3,1,34.44,37.12,39,8.9981
2012-07-01 20:00:00,3,1,34.44,37.12,39,8.9981
2012-07-01 21:00:00,3,1,34.44,37.12,39,8.9981
2012-07-01 22:00:00,3,1,33.62,37.12,43,8.9981
2012-07-01 23:00:00,3,3,31.98,35.605,52,11.0014
2012-07-02 00:00:00,3,2,31.16,35.605,58,15.0013
2012-07-02 01:00:00,3,2,31.16,35.605,58,12.998
2012-07-02 02:00:00,3,2,30.34,33.335,51,16.9979
2012-07-02 03:00:00,3,2,29.52,33.335,54,27.9993
2012-07-02 04:00:00,3,2,29.52,33.335,54,19.9995
2012-07-02 05:00:00,3,2,29.52,33.335,51,0.0
2012-07-02 06:00:00,3,1,28.7,32.575,58,7.0015
2012-07-02 07:00:00,3,1,30.34,33.335,51,7.0015
2012-07-02 08:00:00,3,1,31.16,34.85,52,12.998
2012-07-02 09:00:00,3,1,31.98,34.85,46,16.9979
2012-07-02 10:00:00,3,1,32.8,36.365,43,16.9979
2012-07-02 11:00:00,3,1,34.44,36.365,28,19.9995
2012-07-02 12:00:00,3,1,34.44,36.365,32,12.998
2012-07-02 13:00:00,3,1,35.26,37.88,34,15.0013
2012-07-02 14:00:00,3,1,35.26,37.88,34,15.0013
2012-07-02 15:00:00,3,1,34.44,37.12,36,12.998
2012-07-02 16:00:00,3,1,34.44,37.12,36,19.0012
2012-07-02 17:00:00,3,1,34.44,36.365,32,8.9981
2012-07-02 18:00:00,3,1,34.44,36.365,32,11.0014
2012-07-02 19:00:00,3,1,31.98,34.85,43,8.9981
2012-07-02 20:00:00,3,1,31.98,34.85,43,8.9981
2012-07-02 21:00:00,3,1,31.16,34.09,45,8.9981
2012-07-02 22:00:00,3,1,30.34,33.335,51,11.0014
2012-07-02 23:00:00,3,1,30.34,33.335,51,7.0015
2012-07-03 00:00:00,3,1,29.52,33.335,54,0.0
2012-07-03 01:00:00,3,1,29.52,33.335,58,0.0
2012-07-03 02:00:00,3,1,29.52,33.335,58,0.0
2012-07-03 03:00:00,3,1,28.7,32.575,65,8.9981
2012-07-03 04:00:00,3,1,27.88,31.82,65,7.0015
2012-07-03 05:00:00,3,1,28.7,32.575,61,0.0
2012-07-03 06:00:00,3,1,28.7,32.575,65,8.9981
2012-07-03 07:00:00,3,1,30.34,34.09,58,0.0
2012-07-03 08:00:00,3,1,30.34,34.09,62,6.0032
2012-07-03 09:00:00,3,1,32.8,37.12,49,11.0014
2012-07-03 10:00:00,3,1,33.62,37.12,43,15.0013
2012-07-03 11:00:00,3,1,35.26,37.88,34,12.998
2012-07-03 12:00:00,3,1,36.08,37.88,28,12.998
2012-07-03 13:00:00,3,1,36.9,38.635,25,8.9981
2012-07-03 14:00:00,3,1,36.9,38.635,25,12.998
2012-07-03 15:00:00,3,2,36.9,38.635,24,0.0
2012-07-03 16:00:00,3,2,36.9,38.635,24,12.998
2012-07-03 17:00:00,3,2,35.26,37.12,30,11.0014
2012-07-03 18:00:00,3,2,35.26,37.12,30,0.0
2012-07-03 19:00:00,3,2,34.44,37.12,36,8.9981
2012-07-03 20:00:00,3,3,31.16,34.85,55,32.9975
2012-07-03 21:00:00,3,2,28.7,32.575,70,19.0012
2012-07-03 22:00:00,3,1,27.88,31.82,79,12.998
2012-07-03 23:00:00,3,1,27.06,30.305,83,0.0
2012-07-04 00:00:00,3,1,27.88,31.82,79,6.0032
2012-07-04 01:00:00,3,1,27.88,31.82,74,0.0
2012-07-04 02:00:00,3,1,27.06,30.305,83,8.9981
2012-07-04 03:00:00,3,1,27.88,31.82,74,12.998
2012-07-04 04:00:00,3,1,27.88,31.82,69,16.9979
2012-07-04 05:00:00,3,1,27.06,31.06,69,0.0
2012-07-04 06:00:00,3,1,27.06,31.06,69,0.0
2012-07-04 07:00:00,3,1,27.88,31.82,65,0.0
2012-07-04 08:00:00,3,1,28.7,32.575,61,7.0015
2012-07-04 09:00:00,3,1,31.16,34.85,52,0.0
2012-07-04 10:00:00,3,1,32.8,36.365,46,0.0
2012-07-04 11:00:00,3,1,33.62,37.88,46,8.9981
2012-07-04 12:00:00,3,1,35.26,39.395,41,15.0013
2012-07-04 13:00:00,3,1,36.9,40.91,35,0.0
2012-07-04 14:00:00,3,1,36.9,40.91,37,11.0014
2012-07-04 15:00:00,3,1,37.72,42.425,35,19.9995
2012-07-04 16:00:00,3,1,37.72,42.425,35,16.9979
2012-07-04 17:00:00,3,1,37.72,42.425,35,19.9995
2012-07-04 18:00:00,3,1,36.9,42.425,42,12.998
2012-07-04 19:00:00,3,1,35.26,40.15,47,15.0013
2012-07-04 20:00:00,3,1,35.26,40.15,47,15.0013
2012-07-04 21:00:00,3,1,34.44,40.15,53,8.9981
2012-07-04 22:00:00,3,1,33.62,39.395,56,15.0013
2012-07-04 23:00:00,3,2,31.98,34.85,43,6.0032
2012-07-05 00:00:00,3,1,30.34,33.335,51,7.0015
2012-07-05 01:00:00,3,1,30.34,33.335,51,19.0012
2012-07-05 02:00:00,3,1,30.34,33.335,51,0.0
2012-07-05 03:00:00,3,1,29.52,33.335,54,12.998
2012-07-05 04:00:00,3,1,29.52,33.335,58,0.0
2012-07-05 05:00:00,3,1,29.52,34.09,62,0.0
2012-07-05 06:00:00,3,1,29.52,33.335,58,0.0
2012-07-05 07:00:00,3,1,31.16,34.85,55,0.0
2012-07-05 08:00:00,3,1,32.8,37.12,49,8.9981
2012-07-05 09:00:00,3,1,34.44,39.395,49,19.9995
2012-07-05 10:00:00,3,1,35.26,39.395,44,23.9994
2012-07-05 11:00:00,3,1,36.9,40.91,35,19.9995
2012-07-05 12:00:00,3,1,36.9,40.91,35,23.9994
2012-07-05 13:00:00,3,1,37.72,41.665,33,15.0013
2012-07-05 14:00:00,3,1,37.72,41.665,33,22.0028
2012-07-05 15:00:00,3,1,37.72,41.665,33,23.9994
2012-07-05 16:00:00,3,1,37.72,41.665,33,16.9979
2012-07-05 17:00:00,3,1,37.72,42.425,35,11.0014
2012-07-05 18:00:00,3,2,36.9,41.665,39,22.0028
2012-07-05 19:00:00,3,2,36.08,40.15,39,16.9979
2012-07-05 20:00:00,3,2,35.26,39.395,41,15.0013
2012-07-05 21:00:00,3,1,34.44,38.635,47,12.998
2012-07-05 22:00:00,3,1,33.62,40.15,59,8.9981
2012-07-05 23:00:00,3,1,32.8,37.88,55,11.0014
2012-07-06 00:00:00,3,1,31.98,37.12,62,8.9981
2012-07-06 01:00:00,3,1,31.98,36.365,55,15.0013
2012-07-06 02:00:00,3,1,31.16,35.605,62,8.9981
2012-07-06 03:00:00,3,2,30.34,34.85,70,12.998
2012-07-06 04:00:00,3,1,30.34,34.85,66,15.0013
2012-07-06 05:00:00,3,1,30.34,34.85,66,12.998
2012-07-06 06:00:00,3,1,30.34,34.85,66,12.998
2012-07-06 07:00:00,3,1,31.98,34.85,46,8.9981
2012-07-06 08:00:00,3,1,32.8,35.605,41,11.0014
2012-07-06 09:00:00,3,1,33.62,36.365,36,8.9981
2012-07-06 10:00:00,3,1,35.26,37.12,30,0.0
2012-07-06 11:00:00,3,1,34.44,36.365,32,6.0032
2012-07-06 12:00:00,3,1,36.08,37.88,28,7.0015
2012-07-06 13:00:00,3,1,36.9,39.395,27,7.0015
2012-07-06 14:00:00,3,1,36.9,40.15,31,11.0014
2012-07-06 15:00:00,3,1,37.72,40.91,29,12.998
2012-07-06 16:00:00,3,1,37.72,40.91,29,7.0015
2012-07-06 17:00:00,3,1,37.72,40.91,29,0.0
2012-07-06 18:00:00,3,1,36.9,40.15,33,16.9979
2012-07-06 19:00:00,3,1,36.08,39.395,35,15.0013
2012-07-06 20:00:00,3,1,35.26,38.635,39,7.0015
2012-07-06 21:00:00,3,1,33.62,38.635,52,8.9981
2012-07-06 22:00:00,3,1,32.8,37.88,55,12.998
2012-07-06 23:00:00,3,1,32.8,39.395,63,7.0015
2012-07-07 00:00:00,3,1,31.98,37.88,66,8.9981
2012-07-07 01:00:00,3,1,31.16,36.365,70,11.0014
2012-07-07 02:00:00,3,1,31.16,37.12,72,11.0014
2012-07-07 03:00:00,3,1,30.34,35.605,74,8.9981
2012-07-07 04:00:00,3,1,30.34,35.605,74,11.0014
2012-07-07 05:00:00,3,1,30.34,35.605,74,12.998
2012-07-07 06:00:00,3,1,30.34,35.605,74,7.0015
2012-07-07 07:00:00,3,1,31.98,37.88,66,7.0015
2012-07-07 08:00:00,3,1,33.62,41.665,63,12.998
2012-07-07 09:00:00,3,1,34.44,41.665,59,11.0014
2012-07-07 10:00:00,3,1,37.72,43.18,37,15.0013
2012-07-07 11:00:00,3,1,38.54,43.94,38,12.998
2012-07-07 12:00:00,3,1,39.36,43.18,31,23.9994
2012-07-07 13:00:00,3,2,39.36,43.18,31,16.9979
2012-07-07 14:00:00,3,2,39.36,43.18,30,8.9981
2012-07-07 15:00:00,3,1,39.36,42.425,26,0.0
2012-07-07 16:00:00,3,1,41.0,43.18,19,11.0014
2012-07-07 17:00:00,3,1,39.36,42.425,26,8.9981
2012-07-07 18:00:00,3,1,38.54,41.665,29,6.0032
2012-07-07 19:00:00,3,1,37.72,41.665,33,8.9981
2012-07-07 20:00:00,3,1,36.9,40.91,37,11.0014
2012-07-07 21:00:00,3,1,36.08,39.395,37,12.998
2012-07-07 22:00:00,3,1,34.44,41.665,59,12.998
2012-07-07 23:00:00,3,1,34.44,40.91,56,11.0014
2012-07-08 00:00:00,3,1,33.62,39.395,56,8.9981
2012-07-08 01:00:00,3,1,33.62,39.395,56,7.0015
2012-07-08 02:00:00,3,1,33.62,38.635,52,7.0015
2012-07-08 03:00:00,3,1,32.8,38.635,59,7.0015
2012-07-08 04:00:00,3,1,31.98,37.88,66,7.0015
2012-07-08 05:00:00,3,1,31.98,37.12,62,0.0
2012-07-08 06:00:00,3,1,31.98,38.635,70,8.9981
2012-07-08 07:00:00,3,1,32.8,40.15,66,0.0
2012-07-08 08:00:00,3,1,34.44,40.15,53,8.9981
2012-07-08 09:00:00,3,1,35.26,40.91,50,7.0015
2012-07-08 10:00:00,3,1,36.9,43.18,45,0.0
2012-07-08 11:00:00,3,1,37.72,44.695,42,19.9995
2012-07-08 12:00:00,3,1,37.72,44.695,42,12.998
2012-07-08 13:00:00,3,1,38.54,43.94,38,16.9979
2012-07-08 14:00:00,3,1,39.36,45.455,36,11.0014
2012-07-08 15:00:00,3,3,37.72,44.695,42,19.0012
2012-07-08 16:00:00,3,2,32.8,40.15,66,15.0013
2012-07-08 17:00:00,3,1,31.98,37.12,59,0.0
2012-07-08 18:00:00,3,1,31.98,37.12,62,7.0015
2012-07-08 19:00:00,3,1,31.98,37.12,62,11.0014
2012-07-08 20:00:00,3,1,31.16,36.365,70,6.0032
2012-07-08 21:00:00,3,1,31.16,36.365,70,8.9981
2012-07-08 22:00:00,3,3,30.34,34.85,70,6.0032
2012-07-08 23:00:00,3,3,27.88,31.82,83,6.0032
2012-07-09 00:00:00,3,2,27.88,31.82,89,6.0032
2012-07-09 01:00:00,3,3,28.7,33.335,89,7.0015
2012-07-09 02:00:00,3,3,28.7,33.335,89,12.998
2012-07-09 03:00:00,3,3,28.7,33.335,89,12.998
2012-07-09 04:00:00,3,3,27.06,29.545,89,26.0027
2012-07-09 05:00:00,3,2,27.06,30.305,83,15.0013
2012-07-09 06:00:00,3,3,26.24,28.79,89,16.9979
2012-07-09 07:00:00,3,3,27.06,30.305,83,15.0013
2012-07-09 08:00:00,3,2,27.06,30.305,83,11.0014
2012-07-09 09:00:00,3,2,27.06,30.305,83,11.0014
2012-07-09 10:00:00,3,2,27.06,30.305,83,12.998
2012-07-09 11:00:00,3,2,29.52,34.09,62,8.9981
2012-07-09 12:00:00,3,2,30.34,34.09,58,8.9981
2012-07-09 13:00:00,3,2,31.16,34.85,55,16.9979
2012-07-09 14:00:00,3,2,30.34,34.09,55,16.9979
2012-07-09 15:00:00,3,2,31.16,34.09,45,15.0013
2012-07-09 16:00:00,3,1,31.98,34.85,40,19.0012
2012-07-09 17:00:00,3,1,31.98,34.85,40,11.0014
2012-07-09 18:00:00,3,1,31.16,34.09,48,8.9981
2012-07-09 19:00:00,3,1,30.34,34.09,55,11.0014
2012-07-09 20:00:00,3,2,30.34,34.09,55,7.0015
2012-07-09 21:00:00,3,2,30.34,34.09,55,6.0032
2012-07-09 22:00:00,3,2,29.52,33.335,58,7.0015
2012-07-09 23:00:00,3,2,28.7,32.575,65,7.0015
2012-07-10 00:00:00,3,1,28.7,32.575,70,6.0032
2012-07-10 01:00:00,3,1,28.7,33.335,74,8.9981
2012-07-10 02:00:00,3,1,28.7,33.335,74,8.9981
2012-07-10 03:00:00,3,1,27.88,31.82,79,0.0
2012-07-10 04:00:00,3,1,27.88,31.82,79,8.9981
2012-07-10 05:00:00,3,1,27.06,30.305,83,8.9981
2012-07-10 06:00:00,3,2,27.88,31.82,79,7.0015
2012-07-10 07:00:00,3,2,28.7,33.335,74,7.0015
2012-07-10 08:00:00,3,1,29.52,34.85,74,8.9981
2012-07-10 09:00:00,3,1,30.34,34.85,66,8.9981
2012-07-10 10:00:00,3,1,31.16,35.605,62,12.998
2012-07-10 11:00:00,3,1,32.8,36.365,46,12.998
2012-07-10 12:00:00,3,1,32.8,35.605,41,8.9981
2012-07-10 13:00:00,3,1,33.62,36.365,38,12.998
2012-07-10 14:00:00,3,1,33.62,36.365,38,11.0014
2012-07-10 15:00:00,3,1,32.8,35.605,41,15.0013
2012-07-10 16:00:00,3,1,32.8,36.365,43,15.0013
2012-07-10 17:00:00,3,1,31.98,35.605,49,12.998
2012-07-10 18:00:00,3,3,28.7,33.335,74,15.0013
2012-07-10 19:00:00,3,3,28.7,33.335,74,15.0013
2012-07-10 20:00:00,3,3,26.24,28.79,83,15.0013
2012-07-10 21:00:00,3,3,26.24,28.79,89,7.0015
2012-07-10 22:00:00,3,2,26.24,28.79,83,8.9981
2012-07-10 23:00:00,3,2,26.24,28.79,89,7.0015
2012-07-11 00:00:00,3,2,27.06,30.305,83,8.9981
2012-07-11 01:00:00,3,1,26.24,28.79,89,0.0
2012-07-11 02:00:00,3,1,26.24,28.79,89,0.0
2012-07-11 03:00:00,3,1,26.24,28.79,89,8.9981
2012-07-11 04:00:00,3,1,26.24,28.79,89,8.9981
2012-07-11 05:00:00,3,1,26.24,28.79,89,0.0
2012-07-11 06:00:00,3,1,26.24,28.79,89,8.9981
2012-07-11 07:00:00,3,2,27.06,30.305,83,7.0015
2012-07-11 08:00:00,3,2,27.88,31.82,79,11.0014
2012-07-11 09:00:00,3,2,28.7,33.335,74,8.9981
2012-07-11 10:00:00,3,2,29.52,34.09,62,8.9981
2012-07-11 11:00:00,3,2,31.16,35.605,58,8.9981
2012-07-11 12:00:00,3,2,31.98,34.85,43,0.0
2012-07-11 13:00:00,3,2,32.8,35.605,42,11.0014
2012-07-11 14:00:00,3,1,32.8,35.605,41,15.0013
2012-07-11 15:00:00,3,1,32.8,35.605,41,16.9979
2012-07-11 16:00:00,3,1,32.8,35.605,38,12.998
2012-07-11 17:00:00,3,1,32.8,34.85,31,15.0013
2012-07-11 18:00:00,3,1,31.98,34.09,38,16.9979
2012-07-11 19:00:00,3,1,30.34,33.335,48,15.0013
2012-07-11 20:00:00,3,1,30.34,33.335,51,11.0014
2012-07-11 21:00:00,3,1,29.52,33.335,58,15.0013
2012-07-11 22:00:00,3,1,29.52,33.335,58,16.9979
2012-07-11 23:00:00,3,2,28.7,32.575,58,16.9979
2012-07-12 00:00:00,3,2,27.88,31.82,61,0.0
2012-07-12 01:00:00,3,2,27.06,31.06,61,0.0
2012-07-12 02:00:00,3,2,27.06,31.06,65,6.0032
2012-07-12 03:00:00,3,1,26.24,30.305,69,7.0015
2012-07-12 04:00:00,3,1,26.24,30.305,73,7.0015
2012-07-12 05:00:00,3,1,25.42,29.545,73,7.0015
2012-07-12 06:00:00,3,1,26.24,30.305,73,6.0032
2012-07-12 07:00:00,3,1,26.24,30.305,73,8.9981
2012-07-12 08:00:00,3,1,27.88,31.82,65,8.9981
2012-07-12 09:00:00,3,1,29.52,33.335,58,7.0015
2012-07-12 10:00:00,3,1,30.34,33.335,48,11.0014
2012-07-12 11:00:00,3,1,31.16,34.09,45,7.0015
2012-07-12 12:00:00,3,1,31.98,34.09,35,8.9981
2012-07-12 13:00:00,3,1,32.8,34.85,33,15.0013
2012-07-12 14:00:00,3,1,31.98,34.09,33,15.0013
2012-07-12 15:00:00,3,1,32.8,35.605,36,12.998
2012-07-12 16:00:00,3,1,32.8,35.605,36,12.998
2012-07-12 17:00:00,3,1,31.16,34.09,43,15.0013
2012-07-12 18:00:00,3,1,31.16,34.09,45,8.9981
2012-07-12 19:00:00,3,1,30.34,33.335,48,15.0013
2012-07-12 20:00:00,3,1,30.34,33.335,48,15.0013
2012-07-12 21:00:00,3,1,29.52,33.335,48,15.0013
2012-07-12 22:00:00,3,1,29.52,33.335,51,11.0014
2012-07-12 23:00:00,3,2,28.7,32.575,51,15.0013
2012-07-13 00:00:00,3,2,28.7,32.575,54,11.0014
2012-07-13 01:00:00,3,2,27.88,31.82,54,7.0015
2012-07-13 02:00:00,3,2,27.06,31.06,61,6.0032
2012-07-13 03:00:00,3,2,27.88,31.82,61,0.0
2012-07-13 04:00:00,3,2,27.06,31.06,61,0.0
2012-07-13 05:00:00,3,2,27.06,31.82,56,6.0032
2012-07-13 06:00:00,3,2,28.7,32.575,54,0.0
2012-07-13 07:00:00,3,2,28.7,32.575,54,0.0
2012-07-13 08:00:00,3,2,28.7,32.575,54,0.0
2012-07-13 09:00:00,3,2,29.52,33.335,51,0.0
2012-07-13 10:00:00,3,2,30.34,33.335,48,0.0
2012-07-13 11:00:00,3,2,31.16,34.09,45,8.9981
2012-07-13 12:00:00,3,2,31.16,34.09,40,7.0015
2012-07-13 13:00:00,3,2,32.8,35.605,38,8.9981
2012-07-13 14:00:00,3,2,32.8,35.605,38,0.0
2012-07-13 15:00:00,3,2,32.8,35.605,36,7.0015
2012-07-13 16:00:00,3,2,32.8,35.605,36,15.0013
2012-07-13 17:00:00,3,2,32.8,35.605,36,11.0014
2012-07-13 18:00:00,3,1,31.98,34.85,46,12.998
2012-07-13 19:00:00,3,1,30.34,33.335,51,11.0014
2012-07-13 20:00:00,3,1,30.34,33.335,48,8.9981
2012-07-13 21:00:00,3,1,29.52,33.335,54,0.0
2012-07-13 22:00:00,3,1,30.34,33.335,45,0.0
2012-07-13 23:00:00,3,2,29.52,32.575,45,8.9981
2012-07-14 00:00:00,3,2,29.52,33.335,48,6.0032
2012-07-14 01:00:00,3,2,28.7,32.575,51,7.0015
2012-07-14 02:00:00,3,2,28.7,32.575,54,7.0015
2012-07-14 03:00:00,3,2,28.7,32.575,54,7.0015
2012-07-14 04:00:00,3,3,27.06,31.06,61,7.0015
2012-07-14 05:00:00,3,2,26.24,30.305,73,7.0015
2012-07-14 06:00:00,3,2,26.24,29.545,78,6.0032
2012-07-14 07:00:00,3,1,26.24,29.545,78,19.0012
2012-07-14 08:00:00,3,1,25.42,29.545,78,19.0012
2012-07-14 09:00:00,3,1,27.06,31.06,74,12.998
2012-07-14 10:00:00,3,2,29.52,34.09,70,6.0032
2012-07-14 11:00:00,3,2,29.52,34.09,70,7.0015
2012-07-14 12:00:00,3,2,30.34,34.85,66,6.0032
2012-07-14 13:00:00,3,2,31.16,35.605,62,6.0032
2012-07-14 14:00:00,3,1,32.8,37.88,55,7.0015
2012-07-14 15:00:00,3,1,32.8,37.88,55,11.0014
2012-07-14 16:00:00,3,2,29.52,34.85,79,23.9994
2012-07-14 17:00:00,3,3,28.7,33.335,79,11.0014
2012-07-14 18:00:00,3,1,29.52,34.85,79,8.9981
2012-07-14 19:00:00,3,1,29.52,35.605,84,6.0032
2012-07-14 20:00:00,3,1,29.52,35.605,84,6.0032
2012-07-14 21:00:00,3,1,28.7,33.335,84,15.0013
2012-07-14 22:00:00,3,1,28.7,33.335,79,12.998
2012-07-14 23:00:00,3,2,27.88,31.82,83,6.0032
2012-07-15 00:00:00,3,1,27.88,31.82,89,11.0014
2012-07-15 01:00:00,3,2,27.88,31.82,89,8.9981
2012-07-15 02:00:00,3,2,27.88,31.82,89,11.0014
2012-07-15 03:00:00,3,2,27.88,31.82,89,11.0014
2012-07-15 04:00:00,3,2,27.88,31.82,89,7.0015
2012-07-15 05:00:00,3,1,27.88,31.82,89,8.9981
2012-07-15 06:00:00,3,1,27.88,31.82,83,8.9981
2012-07-15 07:00:00,3,1,28.7,33.335,79,6.0032
2012-07-15 08:00:00,3,2,28.7,33.335,84,8.9981
2012-07-15 09:00:00,3,2,29.52,34.85,79,0.0
2012-07-15 10:00:00,3,1,31.16,36.365,66,8.9981
2012-07-15 11:00:00,3,1,33.62,38.635,52,11.0014
2012-07-15 12:00:00,3,1,34.44,38.635,47,7.0015
2012-07-15 13:00:00,3,1,35.26,39.395,41,7.0015
2012-07-15 14:00:00,3,1,36.9,40.91,37,16.9979
2012-07-15 15:00:00,3,1,35.26,40.15,47,8.9981
2012-07-15 16:00:00,3,1,35.26,39.395,41,15.0013
2012-07-15 17:00:00,3,1,32.8,38.635,59,32.9975
2012-07-15 18:00:00,3,3,29.52,34.85,79,23.9994
2012-07-15 19:00:00,3,1,29.52,35.605,84,15.0013
2012-07-15 20:00:00,3,1,29.52,34.85,79,16.9979
2012-07-15 21:00:00,3,1,29.52,34.85,79,6.0032
2012-07-15 22:00:00,3,1,29.52,34.85,74,7.0015
2012-07-15 23:00:00,3,1,29.52,34.85,79,8.9981
2012-07-16 00:00:00,3,3,29.52,34.85,79,7.0015
2012-07-16 01:00:00,3,2,28.7,33.335,74,12.998
2012-07-16 02:00:00,3,1,28.7,33.335,74,7.0015
2012-07-16 03:00:00,3,1,27.88,31.82,79,6.0032
2012-07-16 04:00:00,3,1,27.88,31.82,79,7.0015
2012-07-16 05:00:00,3,1,27.06,30.305,78,7.0015
2012-07-16 06:00:00,3,1,27.88,31.82,79,8.9981
2012-07-16 07:00:00,3,1,29.52,34.09,70,6.0032
2012-07-16 08:00:00,3,1,30.34,34.85,66,7.0015
2012-07-16 09:00:00,3,1,31.16,35.605,62,11.0014
2012-07-16 10:00:00,3,1,32.8,38.635,59,0.0
2012-07-16 11:00:00,3,1,34.44,40.15,53,15.0013
2012-07-16 12:00:00,3,1,34.44,39.395,49,8.9981
2012-07-16 13:00:00,3,1,34.44,39.395,49,19.0012
2012-07-16 14:00:00,3,1,36.08,40.91,42,7.0015
2012-07-16 15:00:00,3,1,35.26,40.15,47,16.9979
2012-07-16 16:00:00,3,3,31.16,36.365,66,39.0007
2012-07-16 17:00:00,3,3,31.16,36.365,66,39.0007
2012-07-16 18:00:00,3,1,34.44,40.15,53,0.0
2012-07-16 19:00:00,3,1,32.8,39.395,63,8.9981
2012-07-16 20:00:00,3,1,32.8,38.635,59,8.9981
2012-07-16 21:00:00,3,1,31.16,36.365,66,8.9981
2012-07-16 22:00:00,3,1,31.16,35.605,62,6.0032
2012-07-16 23:00:00,3,1,30.34,35.605,74,6.0032
2012-07-17 00:00:00,3,1,29.52,35.605,84,7.0015
2012-07-17 01:00:00,3,1,30.34,34.85,70,0.0
2012-07-17 02:00:00,3,1,29.52,34.09,70,6.0032
2012-07-17 03:00:00,3,1,29.52,34.09,66,0.0
2012-07-17 04:00:00,3,1,29.52,34.09,62,0.0
2012-07-17 05:00:00,3,1,27.88,31.82,74,6.0032
2012-07-17 06:00:00,3,1,29.52,34.09,66,7.0015
2012-07-17 07:00:00,3,2,30.34,34.85,70,0.0
2012-07-17 08:00:00,3,2,32.8,37.88,55,0.0
2012-07-17 09:00:00,3,2,33.62,38.635,49,15.0013
2012-07-17 10:00:00,3,2,34.44,39.395,49,12.998
2012-07-17 11:00:00,3,2,35.26,40.15,47,0.0
2012-07-17 12:00:00,3,2,36.9,40.91,35,0.0
2012-07-17 13:00:00,3,1,37.72,40.91,31,12.998
2012-07-17 14:00:00,3,1,38.54,41.665,29,16.9979
2012-07-17 15:00:00,3,1,37.72,40.91,31,11.0014
2012-07-17 16:00:00,3,1,37.72,40.91,29,11.0014
2012-07-17 17:00:00,3,1,37.72,40.91,29,0.0
2012-07-17 18:00:00,3,1,36.9,40.15,33,12.998
2012-07-17 19:00:00,3,1,36.08,39.395,35,16.9979
2012-07-17 20:00:00,3,1,35.26,37.88,34,11.0014
2012-07-17 21:00:00,3,1,33.62,38.635,52,8.9981
2012-07-17 22:00:00,3,1,32.8,37.88,55,15.0013
2012-07-17 23:00:00,3,1,31.98,37.12,59,12.998
2012-07-18 00:00:00,3,1,31.16,36.365,66,11.0014
2012-07-18 01:00:00,3,1,31.16,36.365,66,7.0015
2012-07-18 02:00:00,3,1,30.34,34.85,66,8.9981
2012-07-18 03:00:00,3,1,30.34,34.85,66,8.9981
2012-07-18 04:00:00,3,1,29.52,34.09,70,8.9981
2012-07-18 05:00:00,3,1,29.52,34.09,70,11.0014
2012-07-18 06:00:00,3,1,29.52,34.09,70,11.0014
2012-07-18 07:00:00,3,1,30.34,34.85,66,11.0014
2012-07-18 08:00:00,3,1,31.98,37.12,62,7.0015
2012-07-18 09:00:00,3,1,33.62,39.395,56,0.0
2012-07-18 10:00:00,3,1,36.9,42.425,42,12.998
2012-07-18 11:00:00,3,1,36.9,42.425,42,0.0
2012-07-18 12:00:00,3,1,37.72,43.18,37,8.9981
